ID,Text,Category
230,@britishmuseum Thank you very much!,0
38,"@blaircurator @alex_neilson @Tate_Stves Hang on, that building has only just been renovated and at very great expense ...",2
750,@NConcostrina @britishmuseum: .@Charls_XII The teeth taken from corpses on the battlefield were used as dentures for the rest the century😁,2
1046,@britishmuseum So much eeth problems un ancient Egypt!!! 😁,2
1399,"@blaircurator @alex_neilson @Tate_StIves Hang on, that building has only just been renovated and at very grea expense ...",2
470,@ConsortiumX @bencnn@britishmuseum Why at the British Museum? Highwayman! return the stolen goods to its owners! All its colonial pillage!,1
1693,Blog post: #AsktheGallery how not to engage with an angry audience. @NationalGallery brushes question aside http://t.co/kfTCCyxFAD,1
1968,"Loved #DefiningBeauty - thought it was stunning, I learnt SO MUCH. Beautifully curated. Fell in love with it all. Thank you @britishmuseum",0
688,"@britishmuseum Hi been trying to phone for two days an no one ever picks up, are your phones down?",3
1844,@britishmuseum How did the British double line formation and squad fire work? surely not the entire battalion in one lng line 2 deep?,2
640,@OptimoPrincipi @britishmuseumthat one looks so real,2
1713,A wonderful exhibition of Enid Blyton's work is on at @plymouthmuseum until Aug 29th @plymouthherald http://t.co/XUH307PTU4 #DevonDays,0
1219,"#BingeThinking @britishmuseum - 3 exhibitions in 1 day.  #DefiningBeauty, #indigenousAustralia, #ancientLives - breathtaking",0
1159,Wow. Great work @tateliverpool Jackson Pollock exhibition is going to be amazing. http://t.co/7VPYz8tYMj,0
1416,@johnlangdon26 @kettlesyard agree. Lovely place to work/volunteer? Amazing domestic #architectural spaces &amp; #art. I want to visit every wk!,0
1528,"@britishmuseum Fascinating, thanks. What an odd place to exile anyone to!",0
1656,@NationalGallery @greekisinart ART=FREEDOM Visited the gallry but unable to see the impressionist paintings belonging to collection.When up,3
1301,Here's me trying a spot of life drawing at (fabulous) @KettlesYard in Cambridge http://t.co/RQo4O4ybI3,0
1823,"@RathfernPS Had a brilliant(but tiring)trip to the @britishmuseum with Nebula class today,very well behaved great ambassadors for the school",0
801,@ConsortiumX @bennn @britishmuseum Why at the British Museum? Highwayman! return the stolen goods to its owners! All its colonial pillage!,1
1604,"@WMNNews @Tate_StIves haven't seen the garden yet but will soon. I'm a fan, that's what I am!! Rhyme of the day http://t.co/NchNHWoJJA",0
161,@tateliverpool “ #BobandRoberta: I am angry moe artists that have a profile are not speaking up #foundationcourses. http://t.co/0Jqrql7vfK”,1
957,The Place's subtle dance piece performed with AgeUK @briishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,3
1187,"Gold finger ring/armillary sphere, German, 17thc. @britishmuseum. Curious to know how this is worn on the finger. htp://t.co/N4aMqeD8Ad",2
822,@NationalGallery #AskTheGallery We are boycotting the National Gallery until you reinstate Cand Unwin and stop privatisation...,1
1682,"@britishmuseum Wish you could extend the exhibition, 😭 I will only be in London in August...",3
878,Saw this on visit @britishmuseum with daughter.History of 'zar' ceremonies where used -fascinating. #SudaneseLyre  https://t.co/EEHlKPC98u,0
914,@NConcostrina @britishmuseum: @Charles_XII The teeth taken from corpses on the battlefield were used as dentures for the rest the century😁,2
153,"#AskTheGallery with bodies from Rockerfelles to UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oil corps?",1
1871,"@britishmuseumHi been trying to phone for two days and no one ever picks up, are your phones down?",3
1777,"@blaircurator @alex_neilson @Tate_StIves Hang on, that building has only just been renovated and a very great expense ...",2
510,@britishmuseum Did Napoleon really say Britain was a ation of shopkeepers?,2
1136,@britishmuseum @thehistoryguy shame about the idiots who post rude comment throughout!,3
1251,@britishmuseum 2000 coins per day...thy didn't worry about RSI in those days!,2
1684,@tarbosaur @profjecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery demonic mermaid,3
104,@appendixjournal @MartinPribble @FitzMusem_UK So the Swiss Army knife is really a Roman army knife? I'm going to engrave SPQR on mine.,2
1446,@britishmuseum So much teeth problms un ancient Egypt!!! 😁,2
1444,@Smerchant84 RT @lisamaythomas: The Touch Diaries trailer! https://t.co/TG6HPOQ4IK premiere 9th July @ICIABath @BathDance @theatrebristol,0
587,"@NationalGallery Wait, no, is there a secret Lenardo drawing slipped inside one of the books?",2
1769,GO visit @Sothebys or @ChristiesInc &amp; take photos of  #art instead of @_TheWhitechapel where you can't take photos &amp; wase your time @phnat,1
1144,#painting #inprogress #GerardDavid @nationalgallery #oil so much Thursday fun! https://t.co/4YTblNpLaz,0
54,"@eguilbs @britishmuseum I arrived from Canada a day before my @RoyalRoads field school to ""acclimatize"" but really for this. Good timing!",0
152,"@britishmuseum @D_Blanchflower and thanks to the Tories no one can get close to see it,let alone have a festival, emembering 85",1
404,@NationalGalery #AskTheGallery #noprivatisation https://t.co/0N7UGP7h1Z #ReinstateCandy http://t.co/ZaDR8HN01F,1
1943,@NationalGallery h god!,2
208,OMG! I thought she was asleepupstairs!@3speeders @Tate_StIves,2
1895,@Tate_StIves “ #BobandRoberta: I am angry more artists that have a profile are not speaking up! #foundationcourses. http://.co/0Jqrql7vfK”,1
1123,@NationalGallery #AskTheGallery #noprivatisation https://t.co/0N7UGP7h1Z #ReinstateCandy http://t.coZaDR8HN01F,1
1891,Lots of questions about privatisation and sacking of our rep on @NationalGallery's #AskTheGallery. V disappointing they ween't addressed.,3
9,Stunning! Congratulations to all who have made @RAMMuseum a home for learning and investigating the past.  Prince A. https://t.co/ULnswtveWI,0
1015,@davidcharlesbow: @NationalGallery #AskTheGallery Pete and Dud have a few questions. http://t.co/D5Eet1Y56F The Leonardo cartoon is a hoot!,0
1907,"Crumbs @NMMGreenwich with Dudley, and @britishmuseum posting Henry VIII, feel a bit threatened by my Museum tweets as  Catholic today :(",3
1061,The last #selfie @britishmuseum with @mariarodrirubin :( http://t.co/OL73OQD4q,3
453,"@britishmuseum One of my best London memories, thank you 😀",0
254,".@FitzMuseum_UK is the most brilliant museum! And Friends of the Museum are v. nice too...thanks, Sarah and Jane!",0
1328,@britishmuseum w/ @bquentin3 &amp; zada_beda feeling like 21st Century is nderperforming &amp; not sure… https://t.co/Q0Dmt8MPZU,3
897,"#AskTheGallery with bodies from Rockerfellers o UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oil corps?",1
1734,@roshvarosha @LisaLooly @newmanmpaul @DrawntoDevon @DavidSmithArt @ThelmaHulbert see you all there! :-),0
881,@britishmuseum I wish you had something on bankruptcy n the ancient world,3
1596,@britishmuseum Is he holding a orange? Someone had better watch out!,2
1889,"@BMAGcurators @NationalGallery Yes, it s.  It's hard to believe that Bernard Berenson disparaged Reni.",2
624,"@NationalGallery @pcs_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateCany http://t.co/7vCMoHbV8W",1
346,@NationalGallery @greekisnart ART=FREEDOM Visited the gallery but unable to see the impressionist paintings belonging to collection.When up,3
1703,@NationalGallery I was introduced to the wonderful work of Canaletto on my 1st visit to your amazing gallery his paintings are breathtaking,0
263,@stockleyacademy students are a joy to be spending a day with @NationalGallery #stockleyart http://t.co/q7IKWrQh6q,0
1635,After 29 yrs #Cézanne #painting to leave UKunless funds raised @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://t.co/0frSDQ5LHN,3
1322,A confidet @NationalGallery would answer its critics during #AskTheGallery not ignore them. We are visitors and tax payers too.,1
1439,Strikes at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @revbillytalen http://t.co/kLkbccLnFo,1
151,Unfortunately the transition narratve parts of those stories were handwaved away in the commentary. @foxvertebrae @britishmuseum,3
473,Solidarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShellNo #nprivatisation,1
641,@britishmuseu @69quietgirl @Charles_XII - and will again... #austerity,3
1983,@HuffPostGreen help us&amp; RT ! Shell spnsors @NationalGallery where we work &amp; they want to privatise us! #ShellNo https://t.co/mRw2vTAhsi,1
1883,"@johnmbrampton @CambridgeNewsUK @kettlesyard Thank you, John!",0
551,I urge art lovers to boycott @NationalGallery until @pcs_union rep Candy is reinstalled. Human rights more impotant than pictures @BHGreens,1
1780,@NationalGallery @greekisinart ART=FREEDOM Visitd the gallery but unable to see the impressionist paintings belonging to collection.When up,3
929,Today I decided not to renew my @britishmuseum mmbership after being shouted at by one of their spaniards.,1
489,@britishmuseum @JSuhermanBaiey this seems quite clear in the copy. Unfair to take that one word &amp; apply to entire thing.,1
1812,@britshmuseum very upset with your invigilators. Very rude  arrogant when enforcing the no drinking rule.,1
1172,@appendixjournal @MartinPribble @FitzMuseum_UK So the Swiss Army knife is really a Rman army knife? I'm going to engrave SPQR on mine.,2
147,Bad times at the National Gallery! Stop the privatisation of services at the @NationalGallery! https://t.co/ypfYthYus via @38_degrees,1
1705,@britishmuseum I wish you had somethingon bankruptcy in the ancient world,3
1929,@Cambscene @CamUniMuseums @polarmuseum surely that statue wd be cold? Is that the originator of the saying about freezing brass balls off?,2
403,@SassyClyde We won't stp til @britishmuseum dumps #BP. Fill in a feedback form when you're there &amp; watch this space: http://t.co/o2JlUnGi1y,1
955,"@CelesteRegal Well, I hope so - but I don't suppose that we'll see frames like this very soon... @NationalGallry",3
1878,Stop the privatisation of services at the @NationalGallery! Sign the petition now: https://t.co/WDFjCKMnIt via @3_degrees,1
660,. @NationalGallery What message does oil sponsorship of the arts send to those ngotiatinga climate deal in Paris this year #AsktheGallery,1
1373,@SassyClyde We won't stop til @britishmuseum dumps #BP. Fill in a feedback form when you're there &amp; watch ths space: http://t.co/o2JlUnGi1y,1
464,"@blaircuratr @alex_neilson @Tate_StIves Hang on, that building has only just been renovated and at very great expense ...",2
1350,Looking forward to @britishmuseum tomorrow eve for Greek Art Defining Beauty. Msg us for tix http://t.co/PCSrcyIxr4 http://t.co/ZapM1Tmzt0,0
187,@tarbosaur @rofjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seems to have gone last time we looked,3
1148,"Had a great @IndianaJones tour of the @britishmuseum with @eustonchurch, now at @HTBChurch enjoying The Five service. http://t.co/uZkZgz0h6c",0
1225,@britishmuseum @thehistorygu Gosh periscope is definitely on trend. High profile people using it and I have not even tried it yet.,2
609,Cant wait to go to the #AudreyHepburn Exhibition @NationalGallery #icon Idolised this lady since I was a little girl. http://t.co/pfM5K4olf6,0
144,"@NationalGallery #AskTheGallery Dr P - wouldn't you like to leave with a noble gesture? Stop #privatisation, #ReinstateCandy, support union",1
752,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a newspaper imge, two days after she landed?",2
1535,"@tateliverpool Im trying to book the members curator talk or guided tour for pollock, but the links don't work. Are they sold out?",3
982,@NationalGallery @TreeHouseBkshop Also on display on our bedroom ceiling! http://t.co/E2X3ffa9ya,0
198,@Tate_StIves “ #BobandRoberta: I am angry more artists that have a profile are not speakng up! #foundationcourses. http://t.co/0Jqrql7vfK”,1
1634,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @billmckibbenhttp://t.co/UnGD3naDSn,1
884,@britismuseum So much teeth problems un ancient Egypt!!! 😁,2
280,"New Blog ""Finally made it to @kettlesyard this week 🌀 ✨ #kettlesyard..."" http://t.co/MOOXtIov6R , pebbles, interiors, kettlesyard",0
294,It would have been great to see that materia approached using queer theory. @foxvertebrae @britishmuseum,3
1824,"@NationalGallery #AskTheGallery Dr P - wouldn't you like to leave with a noble gesture? Stop #privatisation, #ReinstateCndy, support union.",1
401,@NationalGallery #AskTheGallery #noprivaisation https://t.co/0N7UGP7h1Z #ReinstateCandy http://t.co/ZaDR8HN01F,1
123,@HistoryGems @britishmuseum It's got to be a little mumified croc?,2
1208,@NConcostrina @britishmuseum: .@Charles_XII The teethtaken from corpses on the battlefield were used as dentures for the rest the century😁,2
203,@NationalGallery Lovely choice!,0
1463,@britishmuseum 2000 coins per day...tey didn't worry about RSI in those days!,2
836,#askthegallery How much public money have you spend on brining i CIS scabs during the current PCS dispute? @NationalGallery,1
247,"@britishmuseum @D_Blanchflower and thanks to the Tories no one can get closeto see it,let alone have a festival, remembering 85",1
1440,@britshmuseum a death mask??,2
1754,"@tateliverpool I'm trying to book the members curato talk or guided tour for pollock, but the links don't work. Are they sold out?",3
1902,"@NationalGallery #AskTheGallery Dr P - wouldn't you like to leave with a noble gesture? Stop #privatiation, #ReinstateCandy, support union.",1
1708,View of L’Estaque by Cézanne at risk of being exported @FitzMusem_UK unless a buyer can match the £13m asking price. http://t.co/F3qTEMqha7,3
1881,@britishmuseum Omg he looks totally like Al Pacino! http://t.co/jHgsdUsFCn /@schriftart,2
1154,@JHGHendriks@britishmuseum @aroberts_andrew estimates range from 15000 to 20000 horses killed/severly wounded,3
1662,"@britishmuseum @Moonbootica Wow, he was a very old32.",2
1427,@britishmuseum So muc teeth problems un ancient Egypt!!! 😁,2
385,@britishmuseum @HollowCrownFans he doesn't look likea man of 30 does he?,2
1759,@tarbosaur @profjoecain @britishmuseum yes mermai wonderfully scary  for the kids - but now seems to have gone last time we looked,3
855,#AskTheGallery Love @NationalGallery. Hate Private Sector Colonisation / Illegal Discrimination Agains Unions #ReinsateCandy @NGNotForSale,1
1590,NationalGallery @Londoncraftweek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
220,@britishmusum hmmmm...is it a teapot?? 😊,2
642,"@Bethlem_Gallery @samcurtisart @_TheWhitechapel Ooh, fab - just down the road from work so that's at least one lunch hour sorted!",0
2,@Gaia_sGarden @britishmuseum Yes that is why is a treasure!,0
113,@britishmuseum Did Napoleon really say Britain was a nation of shokeepers?,2
699,"Now in Parliament: whistles,  banner, leafets confiscated. 3 managers here on @NationalGallery time.  #noprivatisation #reinstatecandy",1
1916,@britishmuseum Codpiece made of armor?,2
952,Exquisite works by #painter Paul Rubens presented by @britishmuseum  https://t.co/8BJpLjPiqU,0
1649,"@tateliverpool I'm rying to book the members curator talk or guided tour for pollock, but the links don't work. Are they sold out?",3
1637,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @revbillytalen http://t.co/kkbccLnFo,1
1886,"@CelesteRegal Well, I hope so - but I dn't suppose that we'll see frames like this very soon... @NationalGallery",3
1411,@nationalgallery #AskTheGallery Why do yu pay your brilliant staff so poorly?,1
1410,#askthegallery What do you take more pride in: Hanging classic artwork or hanging your staff ut to dry? @NationalGallery,1
1534,".@NationalGallery Director N. Penny favours ""in-house solution"" Come back to talks hen! @pcs_union got #Alternative  http://t.co/UOdrADopXr",1
1292,@NationalGallery @Londncraftweek how weird you should say that when I've been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
1809,@Nationalallery #AskTheGallery Will Candy Udwin be reinstated and  she and her colleagues be paid a living wage?,1
442,@britishmuseum @TudorHistory What a beautiful jewel / portrait. Is the 'R' for Rex ?,0
1521,@Ophiolatrist @britishmuseum Sriously ? Napoleon and Hitler ? It's just stupid.,1
1137,"Now in Parliament: whistles,  banner, leaflets confiscated. 3 managers here on @NationalGallery time.  #noprivatisation #reinstatecady",1
1716,"6 years ago today, the greatest museum opened: the #acropolismuseum. @britishmuseum #givethemback #elginmarbles #greece",0
1257,Unfrtunately the transition narrative parts of those stories were handwaved away in the commentary. @foxvertebrae @britishmuseum,3
1864,@ritishmuseum @JHGHendriks Holy sh...!,2
1632,@NationalGallery #AskTheGallery Will Candy Udwin be reinstated and  she and her colleagues be paid a iving wage?,1
1696,@britishmuseum JHGHendriks Holy sh...!,2
1398,@BBCCambs @FitzMuseum_UK @chrismannbbc Thanks LOOKS really exciting slowed down perception best wishes,0
664,#FF Happy weekend! @CommunityArchae @britishmuseum @PyBossa @chancock_na @joshuathogue,0
1836,"@britishmuseum @D_Blanchflower and thanks to the Tories noone can get close to see it,let alone have a festival, remembering 85",1
1258,@NationalGallry oh god!,2
1774,"@tiffanyjenkins Had this in a show I curated @_TheWhitecapel… Wasn't it painted from a newspaper image, two days after she landed?",2
1701,@britishmuseum @HollowrownFans he doesn't look like a man of 30 does he?,2
318,@britishmuseum @69quietgirl @Charles_XI - and will again... #austerity,3
649,@OptimoPrincipi @bitishmuseum that one looks so real,2
1435,So tired after @britishmuseum sleepover. No seats on train from London to Nottingham either! Didgeridoo man's dreamtime tales were great!,0
1480,@NationalGallery #AskTheGallery Will Candy Udwin be reinstated and  she and hercolleagues be paid a living wage?,1
710,"@DavidSmithArt cheers for Twitter stuff, should be able to make PV for @SimonEvolver @ThelmaHulbert next month- I've got cover!",0
1383,"Gold finger ring/armillary sphere, German, 17thc. @britishmuseum. Crious to know how this is worn on the finger. http://t.co/N4aMqeD8Ad",2
1283,@NationalGallery Haha There were definitely no giant eagles hanging around when we lat visited !,2
973,"Stimulating day at #culturegeek @southbankcentre , now hotfooting it back to Cambridge in time for Torres Strait dancers @MAACambridge",0
628,@NationalGallery Haha There were definitely no giant eages hanging around when we last visited !,2
633,"@britishmuseum all resolved, the link works now, thank you very much!",0
1307,ATTN: Mueum of stolen property. Hand back our culture. @britishmuseum http://t.co/KNfY53G7Gt #SOSBLAKAUSTRALIA #NOconsent,1
1401,"@MuseeLouvre @museiincomune @leCMN @GoldUnveiled @britishmuseum @MarDixon @Museo_MADRE Magnificent, would love to learn more about this hand",0
1409,"Wish @britishmuseum would help more with improvements to Bloomsbury Sq, where hundreds of visitors to he museum pass through every day!",3
1249,@tateliverpool “ #BobandRoberta:I am angry more artists that have a profile are not speaking up #foundationcourses. http://t.co/0Jqrql7vfK”,1
1953,Always love the mosaic floors @NationalGallery #London. Simple ideas like #curiosity #open mind &amp; rest &amp; be thankful http://t.co/cvxJLAp9iV,0
1255,"@britishmuseum @Moonbootica Wow, e was a very old 32.",2
1497,@MrStuchbery @britishmuseum A veteran priest could probably whip out a heart in about 30 seconds wth that... ❤️🔪😱,2
1372,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away is Enlightment  gallery demonic mermaid,3
1530,Thank you for my book @NationalGallery I won in the @twitter prize draw :-) http://t.co/41oqgYo2DB,0
1664,@kettlesyard seeing how many last minute visits I can fit in before the closure and fabulous redevelopment ... http://t.co/glcpVc3Ezo,0
1355,"Gold finger ring/armillary sphere, German, 17thc. @britishmuseum. Curious to know how this is worn on the finger. http://.co/N4aMqeD8Ad",2
1926,@britishmuseum @thehistoryguy Gosh periscope is dfinitely on trend. High profile people using it and I have not even tried it yet.,2
1901,This w/e saw the closing of @kettlesyard for building work; here's a film I made therein memory of Michael Harrison: http://t.co/d27X7k28Gy,3
1644,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum as now hidden away its Enlightment  gallery demonic mermaid,3
1849,@Cambscene @CamUnivMuseus @polarmuseum surely that statue wd be cold? Is that the originator of the saying about freezing brass balls off?,2
796,#askthegallery How much public money have you spend on brining in CIS scabs during the currentPCS dispute? @NationalGallery,1
646,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery deonic mermaid,3
1013,@NationalGallery Haha There were definitely no giant eagles hanging around when we last visited ,2
1840,It's been one of those days... @NationalGallery #sorfeet http://t.co/5cwgqIoGbZ,3
557,"Since a few of these were included, it would be nice to see more - it felt like a concessionary nod &gt; @foxverebrae @britishmuseum",3
682,@britishuseum a death mask??,2
578,@NationalGallery The cropped image in the timelinelooks like something entirely different - anyone else see it?,2
1110,Solidarity @greenpeace #kayaktivists We r fighting @Shell &amp; @NationalGallery who want 2 privatise 400 workers here #ShllNo #noprivatisation,1
1267,"Fabulous day @britishmuseum with @sarahdawnscott ... Greek beauty, Australia, Napoleonic propaganda &amp; so much more! http://t.co/cMyh2JC6sO",0
1723,It would have been great to see that materialapproached using queer theory. @foxvertebrae @britishmuseum,3
1184,"@tiffanyjenkins Had this in a show I curatd @_TheWhitechapel… Wasn't it painted from a newspaper image, two days after she landed?",2
525,#askthegallery What do you take more pride in: Hangin classic artwork or hanging your staff out to dry? @NationalGallery,1
1060,In London today visiting @NewDesigners @britishmuseum @WallaceMuseum. Obligatory Great Court shot... http://t.co/bi5kvltovK,0
541,Thanks @EmmaHiggCN for lovely review! @kettlesyard  https://t.co/3rMImVpqHJ,0
1195,OMG! I thought she was asleep upstairs!@3speeers @Tate_StIves,2
1679,Boulevard Montmartre at Night by Camille Pisarro @NationalGallery http://t.co/MrvJ38ZGrV #FavouritePaintingFriday http://t.co/Mnliz69ksI,0
749,"@britishmseum @Moonbootica Wow, he was a very old 32.",2
1852,@britishmuseum @Pinterest That prehistoric bone flute you had in your paleolithic exhibition a while back was my favorite.,0
1431,#Parents &amp; #Pastonians enjoyed a guided tour @NationalGallery. For upcoming #PASS event info: http://t.co/rTbDfSMut6 http://t.co/J6rVCX01vL,0
485,"@britishmuseum Omg, he looks totally like Al Pacino! http://t.co/jHgsdUsFCn /@chriftart",2
1758,"@britishmuseum Omg, he looks totally like Al Pacino! http://tco/jHgsdUsFCn /@schriftart",2
96,@britishmuseum @thehistoryguy shame about the idiots who post rude comments thrughout!,3
1021,"@Tate The Wilton Diptych: willowy serene angels, gorgeous gold, portable balm for the soul @NationalGallery http://t.co/v6WW9JyOcu",0
564,#Solidarity from USDAW C133 to @pcs_union on Day 39 of strike againt @NationalGallery privatisation #ReinsateCandy http://t.co/NO5lYh7B5M,1
1265,This w/e saw the closing of @ketlesyard for building work; here's a film I made there in memory of Michael Harrison: http://t.co/d27X7k28Gy,3
743,.@GoldUnveiled @museiincomune @britishmuseum @MuseeLouvre @MarDixon @Museo_MADRE @louvrepourtous @museecarnavalet Torna la @MuseumWeek ! ;-),0
864,@ritishmuseum How did the British double line formation and squad fire work? surely not the entire battalion in one long line 2 deep?,2
1599,@britishmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one word &mp; apply to entire thing.,1
1715,@Cambscene @CamUnivMuseums @polarmuseum surely that statue wdbe cold? Is that the originator of the saying about freezing brass balls off?,2
1485,@AdamKoszary @BW_126 Liking @RAMMuseum 's use of Instagram to show behind the scenes &amp; things visitors might miss on a visit. #InstaMuseum,0
892,@britishmseum @JHGHendriks Holy sh...!,2
1578,@tarbosaur @profjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seems to have gon last time we looked,3
1039,@tarbosaur @pofjoecain @britishmuseum yes mermaid wonderfully scary  for the kids - but now seems to have gone last time we looked,3
207,@britishmuseum Cod piece mad of armor?,2
393,@MUSEOSCOLIMA @britishmuseum Thank you very much!!,0
795,@FitzMuseumEduca @carreno_k @CamUnivMuseums - you are very welcome @MirandaStearn and see you in July,0
871,@britishmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one wrd &amp; apply to entire thing.,1
398,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibitin didn't really work; bring back the bacchantes?,3
767,After 29 yrs #Cézanne #painting to leave UK unless funds raised @FitzMuseum_UK via @an_artnews http://t.co/VjDNl3XU7C http://.co/0frSDQ5LHN,3
1842,@Tte_StIves “ #BobandRoberta: I am angry more artists that have a profile are not speaking up! #foundationcourses. http://t.co/0Jqrql7vfK”,1
1242,@NationalGallery After staff privatisation nex selling off donated works. Councils can do this without  consultation. Ask about missing art,1
1029,"@BMAGcurators @NationalGallery Yes, it is.  It's hard to believe that BernardBerenson disparaged Reni.",2
1793,@britishmuseum How did the British double line formation and squad fire work? surely not the entir battalion in one long line 2 deep?,2
643,@SassyClyde We won't stop til @britishuseum dumps #BP. Fill in a feedback form when you're there &amp; watch this space: http://t.co/o2JlUnGi1y,1
1892,@britishmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I havenot even tried it yet.,2
613,@nationalgallery #AskTheGallery When will you be re-instating Candy Udwi? Why should the arts be subject to private profit?,1
1763,@NationalGallery @Londoncraftweek how weird you should say that when Ive been at #barberinstitute and took this pic http://t.co/P1iQcqQ8nY,2
961,@britishmuseum @emussj Greatest car park attendant this country has ever seen.,0
1571,@JHGHendriks @britishuseum @aroberts_andrew estimates range from 15000 to 20000 horses killed/severly wounded,3
726,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo@billmckibben http://t.co/UnGD3naDSn,1
684,Goodbye @kettlesyard see you in 2.25 years! http://t.co/WjBAiWbfM,3
99,The last #sefie @britishmuseum with @mariarodrirubin :( http://t.co/OL73O0QD4q,3
805,"@tateliverpool I'm trying t book the members curator talk or guided tour for pollock, but the links don't work. Are they sold out?",3
1752,This w/e sawthe closing of @kettlesyard for building work; here's a film I made there in memory of Michael Harrison: http://t.co/d27X7k28Gy,3
1598,Distance makes the heartgrow fonder but already heartbroken @kettlesyard shutting for 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,3
407,@britishmuseum w/ @bquentin3 &amp; zada_beda feelinglike 21st Century is underperforming &amp; not sure… https://t.co/Q0Dmt8MPZU,3
503,".@NationalGallery Director N. Penny favours ""in-house solution"" Come back to talks then! @pcs_unon got #Alternative  http://t.co/UOdrADopXr",1
1072,@britishmuseum Did Napoleon really say Britain was a nation of shopkeeper?,2
1057,Unfortunately the transitionnarrative parts of those stories were handwaved away in the commentary. @foxvertebrae @britishmuseum,3
930,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the acchantes?,3
780,@NationalGallery I love this idea. I am going to suggest it to @BerndtArell some day!,0
201,@NationalGallery @greekisinart ART=FREEDOM Visited the gallery but unable to see the impressionist paintings belonging to cllection.When up,3
135,"#AskTheGallery with bodies from Rockerfellers to UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oil orps?",1
1052,@britishmuseum @HollowCrownFans he doesn't look like a man of 30 doeshe?,2
41,@VictoriaRance @kettlesyard @V_and_A these are so beautiful! #GaudierBrzeska,0
1018,@britishmuseum and is that a neck collr? The neck is so slender.,2
231,Distance makes the heart grow fonder but already heartbroken @ettlesyard shutting for 2 yr refurb on 21Jun; go now❤️ http://t.co/7HMmPRcJtz,3
1514,"@tateliverpool looking forward to the private view today, what time does it start?",0
1797,"Now in Pariament: whistles,  banner, leaflets confiscated. 3 managers here on @NationalGallery time.  #noprivatisation #reinstatecandy",1
379,"@BBC_Culture @PlymouthMuseum Oh ear, why not Dame Laura Knight? Surely 'The Beach' should be in this list!",3
289,".@britishmuseum all about the world history, but they should learn about the real summer! Hahaha http://t.co/SiufoTQyEe",0
419,Very excited for Nicholas Thomas @MAACambridge : A critique of the natural artefact: rethinking re-contextualisation #objects2015,0
1699,A real must-see @britishmuseum 'Defining Beauty: The Body in Ancient Greek Art' #London #art http://t.co/2veJjf3IZb http://t.co/mlJ2a9olx4,0
392,Unfortunately the transition narrative parts of those stories were handwaved away in the commentary @foxvertebrae @britishmuseum,3
593,Found this yesterday @BritishMuseum - desperately needs more info on the exhibit though :( Pillar of Empero Ashoka http://t.co/0XtD8ly3nX,3
1523,@Cambscene @CamUnivMuseums @polarmuseum surely that statue wd be cold?Is that the originator of the saying about freezing brass balls off?,2
1163,@britishmuseum @HollwCrownFans he doesn't look like a man of 30 does he?,2
1087,Just had a look at the #DefiningBeauty  exhibition @britishmuseum as well. A great start to the weekend :),0
1496,"#AskTheGallery Dr Penny, Will you e-enter negotiations with staff who have been on strike for 35 days? @NationalGallery @NGNotForSale",1
648,"@NationalGallery @pcs_union strikers raise £1,000 on @pplsassembly  protest http://t.co/SzmJN1zMF7 #reinstateandy http://t.co/7vCMoHbV8W",1
1153,"Commercial, not collegial: Why are @BritishMuseum feesfor art loans to Abu Dhabi not disclosed under UK's FOI law? http://t.co/PmcmRtHJT2",1
1368,@Tate_StIves “ #BobandRoberta: I am angry more artists that have a profile are not speaking up! #foundatiocourses. http://t.co/0Jqrql7vfK”,1
521,Lots of questions about privatisation and sacking of our rep on @NationalGallery's #AskTheGaller. V disappointing they weren't addressed.,3
1863,@NationalGallery Haha There were definitelyno giant eagles hanging around when we last visited !,2
